p1	p2	p3	p4	p5
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.805171685767231	0.26837742974304485	0.10411718449104901	0.011989684338578962	3.7355389893058644
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8059924315393302	0.268183506216471	0.10436734904012207	0.01194492378921842	3.7686674021571567
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.8054876391900199	0.26828163934968696	0.10442069641202728	0.01198145557088941	3.7748180312676207
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.806480725781085	0.2680079059589031	0.1044442125249831	0.011947542545236188	3.7744641573042865
0.8070994035547616	0.26784417397804394	0.10444046767891275	0.01195728448965796	3.7784861689788025
0.8070994035547616	0.26784417397804394	0.10444046767891275	0.01195728448965796	3.7784861689788025
0.8061511340857404	0.2675984086188352	0.1046241195778914	0.011992594609934883	3.831802036996455
0.8061442391168184	0.26755557634222826	0.10467086102028292	0.01195630722411606	3.840217378690145
0.8061442391168184	0.26755557634222826	0.10467086102028292	0.01195630722411606	3.840217378690145
0.8061442391168184	0.26755557634222826	0.10467086102028292	0.01195630722411606	3.840217378690145
0.8061442391168184	0.26755557634222826	0.10467086102028292	0.01195630722411606	3.840217378690145
0.8057385790593368	0.2672413026311612	0.10457509564738568	0.011998179520991536	3.903018753500658
0.8057385790593368	0.2672413026311612	0.10457509564738568	0.011998179520991536	3.903018753500658
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
0.8056241357720385	0.26720178298084934	0.10456954750260285	0.012052994371156747	3.9170055186836485
